,track_name,genre,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster
209,VERY NICE,Pop,0.0526,0.746,0.898,0.0,0.0858,-2.818,0.0725,121.967,0.879,Cluster 1
210,Best Of Me,Pop,0.0298,0.6509999999999999,0.7559999999999999,0.0,0.396,-4.388,0.0762,121.96,0.473,Cluster 1
211,Power,Pop,0.0315,0.657,0.943,0.0,0.149,-3.031,0.0856,127.958,0.76,Cluster 1
212,Me Like Yuh,Pop,0.223,0.715,0.831,3.84e-06,0.132,-6.1610000000000005,0.0729,100.006,0.805,Cluster 2
213,RUMOR,Pop,0.0488,0.726,0.758,0.0,0.0881,-3.343,0.17800000000000002,88.992,0.609,Cluster 4
214,MIC Drop,Pop,0.00912,0.667,0.889,0.0,0.0816,-4.851,0.0918,169.959,0.541,Cluster 3
215,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Pop,0.375,0.4,0.7240000000000001,0.0,0.0927,-6.064,0.253,96.782,0.43,Cluster 2
216,I Miss You,Pop,0.901,0.454,0.344,0.0,0.129,-6.002000000000002,0.0316,133.329,0.209,Cluster 1
217,LAST DANCE,Pop,0.467,0.621,0.6729999999999999,0.0,0.32299999999999995,-3.194,0.0606,143.889,0.289,Cluster 3
218,Cherry Bomb,Pop,0.000759,0.713,0.603,5.51e-06,0.0453,-4.896,0.287,78.027,0.799,Cluster 4
219,I Need U,Pop,0.0184,0.475,0.897,0.0,0.29600000000000004,-2.383,0.0736,78.918,0.642,Cluster 4
220,"무제(無題) (Untitled, 2014)",Pop,0.785,0.575,0.461,1.75e-05,0.13,-5.153,0.0317,79.971,0.266,Cluster 4
221,Hola Hola,Pop,0.0135,0.843,0.807,6.440000000000001e-05,0.227,-3.794,0.0632,104.962,0.833,Cluster 2
222,Energetic,Pop,0.058,0.7140000000000001,0.8859999999999999,0.0,0.112,-3.076,0.0461,125.046,0.752,Cluster 1
223,無限的我 무한적아; LIMITLESS,Pop,0.00934,0.614,0.747,0.0,0.0337,-5.655,0.0743,78.21600000000002,0.5379999999999999,Cluster 4
224,으르렁 Growl,Pop,0.145,0.6809999999999999,0.8140000000000001,0.0,0.556,-2.83,0.0603,89.99,0.8759999999999999,Cluster 2
225,I will go to you like the first snow,Pop,0.66,0.4970000000000001,0.431,0.0,0.153,-4.755,0.0287,133.68200000000002,0.166,Cluster 1
226,Intro: Serendipity,Pop,0.523,0.476,0.581,0.0,0.201,-8.795,0.12,129.56799999999998,0.282,Cluster 1
227,HERO (Broadcating Ver.),Pop,0.0702,0.611,0.918,0.0,0.194,-2.013,0.128,145.81799999999996,0.899,Cluster 3
228,BODY,Pop,0.146,0.769,0.624,0.0,0.0709,-5.989,0.0562,100.021,0.753,Cluster 2
229,Up & Down,Pop,0.00189,0.7140000000000001,0.812,1.96e-06,0.229,-2.7030000000000003,0.0351,112.018,0.377,Cluster 2
230,Hobgoblin,Pop,0.0194,0.621,0.873,0.0,0.488,-2.888,0.103,169.91,0.401,Cluster 3
231,dimple,Pop,0.142,0.612,0.8440000000000001,0.0,0.287,-4.694,0.0756,134.868,0.653,Cluster 1
232,Rookie,Pop,0.0998,0.6809999999999999,0.94,0.0,0.334,-3.367,0.3,164.035,0.889,Cluster 3
233,소방차 Fire Truck,Pop,0.116,0.7240000000000001,0.976,1.3e-05,0.35200000000000004,-3.279,0.0602,110.006,0.626,Cluster 2
234,BOOMBOOM,Pop,0.0347,0.853,0.8140000000000001,0.0,0.171,-3.047,0.0766,108.111,0.6859999999999999,Cluster 2
235,11:11,Pop,0.677,0.445,0.528,0.0,0.155,-7.2429999999999986,0.0744,203.155,0.511,Cluster 3
236,Save Me,Pop,0.0269,0.614,0.823,0.0,0.0783,-3.48,0.062,139.94899999999998,0.539,Cluster 1
237,Ice Cream Cake,Pop,0.0318,0.58,0.935,0.0,0.0977,-3.3480000000000003,0.189,172.023,0.603,Cluster 3
238,FOOL,Pop,0.721,0.649,0.601,0.0,0.108,-5.452000000000001,0.0347,140.031,0.522,Cluster 1
239,Round and round (feat. Han Suji),Pop,0.757,0.603,0.688,0.23,0.0718,-5.13,0.0327,119.99,0.504,Cluster 1
240,Fine,Pop,0.358,0.36,0.565,0.0,0.0448,-4.898,0.0608,173.28099999999995,0.311,Cluster 3
241,Pied Piper,Pop,0.2,0.583,0.7120000000000001,0.0,0.268,-4.942,0.0326,94.051,0.7759999999999999,Cluster 2
242,D (Half Moon),Pop,0.237,0.516,0.764,0.0,0.0572,-5.204,0.109,169.908,0.5429999999999999,Cluster 3
243,Burn It Up,Pop,0.0461,0.642,0.8490000000000001,0.0,0.398,-3.266,0.0563,127.923,0.601,Cluster 1
244,Who are you,Pop,0.8029999999999999,0.463,0.449,6.99e-06,0.124,-5.9929999999999986,0.0293,131.751,0.23,Cluster 1
245,21st Century Girl,Pop,0.004229999999999999,0.716,0.906,0.0,0.0547,-3.539,0.0717,101.028,0.762,Cluster 2
246,Say Yes,Pop,0.353,0.685,0.777,0.0,0.329,-4.654,0.063,95.049,0.417,Cluster 2
247,Hey Mama!,Pop,0.0662,0.532,0.8590000000000001,0.0,0.684,-4.106,0.142,118.919,0.934,Cluster 1
248,ALWAYS,Pop,0.7509999999999999,0.404,0.589,0.0,0.339,-3.852,0.0327,128.553,0.251,Cluster 1
249,Can You Hear My Heart (feat. LEE HI),Pop,0.742,0.6940000000000001,0.5920000000000001,0.0,0.124,-6.4060000000000015,0.0367,95.047,0.305,Cluster 2
250,Silver Spoon,Pop,0.00128,0.649,0.875,0.0,0.0486,-2.88,0.0696,166.92700000000005,0.557,Cluster 3
251,Lucky One,Pop,0.16899999999999998,0.731,0.787,0.0,0.0892,-3.95,0.055,120.951,0.799,Cluster 1
252,BLING BLING,Pop,0.069,0.7809999999999999,0.94,0.0,0.0992,-3.779,0.067,125.009,0.537,Cluster 1
253,Hate,Pop,0.0577,0.6809999999999999,0.904,1.7e-06,0.469,-3.812,0.156,149.88299999999995,0.595,Cluster 3
254,This Love,Pop,0.731,0.408,0.445,0.0,0.194,-4.316,0.0337,138.76,0.205,Cluster 1
255,Boy in Luv,Pop,0.00262,0.491,0.947,0.0,0.34,-2.252,0.306,166.247,0.473,Cluster 3
256,You are so beautiful,Pop,0.721,0.491,0.5529999999999999,0.0,0.113,-5.65,0.142,151.736,0.519,Cluster 3
257,DINOSAUR,Pop,0.303,0.767,0.755,3.620000000000001e-05,0.105,-3.938,0.03,120.978,0.631,Cluster 1
258,LOVE ME LOVE ME,Pop,0.0852,0.753,0.818,0.0,0.109,-4.458,0.0697,105.995,0.737,Cluster 2
259,Holiday,Pop,0.0406,0.7090000000000001,0.867,0.0,0.275,-3.258,0.0672,120.022,0.877,Cluster 1
260,Outro: Her,Pop,0.317,0.481,0.927,0.0,0.0583,-5.704,0.27,88.931,0.448,Cluster 4
261,You Are My Everything,Pop,0.675,0.334,0.496,0.0,0.119,-5.122999999999998,0.0379,135.064,0.111,Cluster 1
262,WEE WOO,Pop,0.0895,0.8340000000000001,0.917,0.000167,0.0532,-2.838,0.0982,129.981,0.6990000000000001,Cluster 1
263,SHINE FOREVER,Pop,0.129,0.625,0.9,0.0,0.337,-3.3510000000000004,0.055,80.007,0.606,Cluster 4
264,Dancing King,Pop,0.0185,0.7290000000000001,0.88,0.0,0.0574,-3.712,0.0458,127.987,0.957,Cluster 1
265,Come Back Home,Pop,0.00155,0.648,0.8809999999999999,1.11e-06,0.113,-4.42,0.081,100.011,0.457,Cluster 2
266,I Like That,Pop,0.0952,0.564,0.867,0.0,0.737,-3.137,0.0881,154.882,0.882,Cluster 3
267,WINE (Feat.Changmo) (Prod. SUGA),Pop,0.314,0.62,0.644,0.0,0.105,-2.713,0.0447,145.87,0.502,Cluster 3
268,BABE,Pop,0.168,0.8190000000000001,0.8370000000000001,0.0,0.0842,-3.2460000000000004,0.0908,110.045,0.67,Cluster 2
269,Goodbye,Pop,0.329,0.653,0.488,0.0,0.163,-4.042,0.0328,151.594,0.4920000000000001,Cluster 3
270,Through the Night,Pop,0.754,0.401,0.311,0.0,0.279,-7.327000000000001,0.0437,79.197,0.282,Cluster 4
271,Excuse Me,Pop,0.11,0.7440000000000001,0.852,0.0,0.0634,-2.79,0.0365,123.938,0.812,Cluster 1
272,LONELY,Pop,0.206,0.445,0.8190000000000001,0.0,0.422,-3.324,0.0587,169.577,0.643,Cluster 3
273,NEVER,Pop,0.617,0.693,0.8440000000000001,0.0,0.5720000000000001,-2.257,0.0578,110.012,0.7170000000000001,Cluster 2
274,What U do?,Pop,0.00773,0.526,0.828,0.0,0.29600000000000004,-3.82,0.14300000000000002,110.182,0.6629999999999999,Cluster 2
275,Why,Pop,0.0702,0.615,0.879,0.0,0.0581,-3.275,0.0377,105.026,0.315,Cluster 2
276,All Night,Pop,0.0308,0.777,0.807,2.93e-05,0.228,-4.101,0.0517,129.984,0.732,Cluster 1
277,Decalcomanie,Pop,0.114,0.648,0.8590000000000001,0.0,0.448,-2.384,0.0472,115.436,0.541,Cluster 1
278,Shangri-La,Pop,0.14800000000000002,0.604,0.7290000000000001,0.0,0.0594,-3.4810000000000003,0.114,77.565,0.584,Cluster 4
279,The Eye,Pop,0.0291,0.655,0.78,0.0,0.14,-3.167,0.124,117.999,0.344,Cluster 1
280,Yara Bandı - Remix,Pop,0.132,0.741,0.735,0.496,0.14,-8.845,0.0383,124.013,0.6,Cluster 1
281,İnanırım,Pop,0.0713,0.623,0.8059999999999999,0.0,0.0961,-5.559,0.212,179.98,0.7,Cluster 3
282,Vur,Pop,0.193,0.84,0.721,0.0,0.091,-5.171,0.0988,97.994,0.778,Cluster 2
283,Gel Gel,Pop,0.241,0.623,0.7140000000000001,0.0,0.146,-4.668,0.0765,59.844,0.348,Cluster 4
284,Bambaşka,Pop,0.748,0.777,0.65,4.07e-06,0.191,-5.9460000000000015,0.0305,114.021,0.6609999999999999,Cluster 1
285,Yürü Yüreğim,Pop,0.0229,0.762,0.909,1.99e-05,0.0574,-7.204,0.105,98.013,0.7240000000000001,Cluster 2
286,Dön Desem,Pop,0.7879999999999999,0.693,0.546,0.00428,0.19,-9.715,0.0366,153.975,0.6409999999999999,Cluster 3
287,Kalbimin Tek Sahibine,Pop,0.6890000000000001,0.4270000000000001,0.397,0.0,0.098,-7.146,0.0376,100.019,0.391,Cluster 2
288,Ödeştik,Pop,0.114,0.585,0.639,0.0,0.33,-7.388,0.0505,145.745,0.262,Cluster 3
289,Aklında Olsun,Pop,0.519,0.652,0.741,0.00886,0.282,-8.193999999999999,0.0324,139.984,0.6659999999999999,Cluster 1
290,Soyadımsın,Pop,0.423,0.455,0.72,0.0,0.109,-5.471,0.045,92.338,0.454,Cluster 2
291,Nabza Göre Şerbet,Pop,0.0401,0.7829999999999999,0.772,0.0,0.325,-5.7620000000000005,0.0897,128.023,0.812,Cluster 1
292,Yalnızlar Ordusu,Pop,0.0227,0.653,0.855,0.0869,0.36,-6.235,0.032,130.007,0.6609999999999999,Cluster 1
293,Nefsi Müdafaa,Pop,0.008029999999999999,0.602,0.914,0.0,0.345,-5.785,0.16699999999999998,128.017,0.439,Cluster 1
294,Zorun Ne Sevgilim,Pop,0.0462,0.784,0.799,0.0,0.245,-4.135,0.049,127.04,0.6509999999999999,Cluster 1
295,Sen İstanbul'sun,Pop,0.0239,0.4920000000000001,0.609,0.0,0.131,-8.67,0.0373,85.02600000000002,0.4,Cluster 4
296,Sebastian,Pop,0.0516,0.782,0.89,0.0,0.0445,-3.907,0.0396,126.976,0.935,Cluster 1
297,Hayat Arkadaşım,Pop,0.0117,0.441,0.748,0.0248,0.14,-8.706,0.0525,175.81400000000005,0.359,Cluster 3
298,Güm Güm,Pop,0.324,0.732,0.873,0.0,0.348,-3.1010000000000004,0.0371,110.99,0.711,Cluster 2
299,Hayatın Hesabı,Pop,0.718,0.767,0.521,0.0,0.242,-7.1370000000000005,0.0387,105.967,0.525,Cluster 2
300,Unutmuşum,Pop,0.0166,0.607,0.725,0.000463,0.115,-7.47,0.0334,130.001,0.6729999999999999,Cluster 1
301,İlahi Adalet,Pop,0.00397,0.72,0.954,6.8e-06,0.0758,-4.915,0.0446,127.947,0.7440000000000001,Cluster 1
302,Bir Bahar Akşamı,Pop,0.69,0.5529999999999999,0.471,0.0,0.0781,-6.202000000000001,0.0253,100.137,0.418,Cluster 2
303,Bitmesin,Pop,0.274,0.6759999999999999,0.7240000000000001,0.000903,0.16699999999999998,-6.045,0.0276,125.006,0.708,Cluster 1
304,Büyüledin,Pop,0.015,0.6559999999999999,0.76,0.00044,0.179,-7.542000000000002,0.0351,124.95,0.475,Cluster 1
305,Sevgi Olsun Taştan Olsun,Pop,0.35700000000000004,0.755,0.799,0.0,0.124,-4.6160000000000005,0.111,88.041,0.73,Cluster 4
306,Biri Var - Akustik Versiyon,Pop,0.647,0.605,0.8240000000000001,0.0,0.173,-4.434,0.0312,129.961,0.4970000000000001,Cluster 1
307,İncir,Pop,0.759,0.695,0.502,0.0,0.284,-7.507999999999999,0.0282,114.119,0.669,Cluster 1
308,İntikam,Pop,0.0225,0.78,0.938,0.0,0.0715,-2.744,0.121,128.02,0.887,Cluster 1
309,Yaş Hikayesi,Pop,0.00993,0.682,0.8340000000000001,7.890000000000001e-05,0.339,-6.621,0.0337,126.014,0.37,Cluster 1
310,Karar Ver,Pop,0.0172,0.6709999999999999,0.792,6.26e-06,0.107,-6.705,0.0358,130.013,0.417,Cluster 1
311,Şerefime Namusuma,Pop,0.0227,0.76,0.643,0.0,0.191,-8.78,0.0386,120.023,0.779,Cluster 1
312,Hediye,Pop,0.262,0.573,0.721,0.0,0.371,-2.932,0.0813,153.774,0.647,Cluster 3
313,Benimle Oynama,Pop,0.0298,0.6409999999999999,0.887,0.00461,0.109,-3.0780000000000003,0.0569,129.009,0.912,Cluster 1
314,Vaziyetler,Pop,0.428,0.59,0.8240000000000001,0.0,0.607,-4.822,0.269,183.988,0.723,Cluster 3
315,Bandıra Bandıra,Pop,0.0133,0.743,0.935,3.05e-05,0.0636,-3.445,0.0463,104.998,0.732,Cluster 2
316,Yabanci - Bedük Versiyon,Pop,0.0692,0.636,0.762,1.65e-06,0.0667,-5.0939999999999985,0.0738,123.903,0.508,Cluster 1
317,Benim Ol,Pop,0.0535,0.75,0.7170000000000001,1.06e-06,0.07,-5.606,0.0822,104.062,0.921,Cluster 2
318,Sor,Pop,0.725,0.249,0.459,0.0,0.117,-7.465,0.03,144.351,0.174,Cluster 3
319,Biri Bana Gelsin,Pop,0.512,0.7759999999999999,0.63,0.000144,0.103,-4.865,0.0288,116.998,0.735,Cluster 1
320,Karabiberim,Pop,0.15,0.722,0.946,0.117,0.0837,-3.1830000000000003,0.0849,129.982,0.8540000000000001,Cluster 1
321,Ayrılsak Ölürüz Biz,Pop,0.0328,0.76,0.8390000000000001,0.0,0.168,-5.615,0.0447,104.025,0.698,Cluster 2
322,Feveran,Pop,0.00168,0.613,0.888,0.000286,0.0557,-6.54,0.0291,129.968,0.412,Cluster 1
323,Cennet,Pop,0.38,0.7290000000000001,0.599,0.0,0.083,-7.629,0.0531,94.041,0.368,Cluster 2
324,Saki,Pop,0.584,0.695,0.7759999999999999,7.14e-06,0.244,-4.875,0.0546,151.971,0.452,Cluster 3
325,Bi' Ağla,Pop,0.000946,0.621,0.8959999999999999,0.00643,0.0534,-7.561,0.0333,128.996,0.208,Cluster 1
326,Koltuk,Pop,0.175,0.7490000000000001,0.737,3.35e-05,0.0638,-6.3439999999999985,0.0521,100.01,0.778,Cluster 2
327,Kalmadı,Pop,0.0944,0.7,0.908,0.175,0.058,-2.841,0.0516,125.015,0.865,Cluster 1
328,Bi' Ağla (Ceyhun Çelikten Versiyon) - Ceyhun Celikten Versiyon,Pop,0.0058,0.6559999999999999,0.85,0.000119,0.261,-6.996,0.0286,128.984,0.66,Cluster 1
329,Yaralı,Pop,0.726,0.624,0.662,0.0,0.639,-6.3370000000000015,0.048,117.032,0.603,Cluster 1
330,Prenses,Pop,0.012,0.7809999999999999,0.737,3.28e-05,0.136,-6.5520000000000005,0.0489,121.0,0.946,Cluster 1
331,Ya Rab,Pop,0.0021,0.662,0.8420000000000001,0.00099,0.0535,-6.3439999999999985,0.0559,108.009,0.426,Cluster 2
332,İlle De Aşk,Pop,0.0652,0.6779999999999999,0.8809999999999999,0.0,0.386,-5.837999999999999,0.0438,107.995,0.706,Cluster 2
333,Nerdesin Aşkım,Pop,0.0151,0.616,0.845,0.0,0.0523,-8.546,0.0541,193.898,0.96,Cluster 3
334,Gölge,Pop,0.00239,0.617,0.8,0.000113,0.097,-9.662,0.0337,128.003,0.6779999999999999,Cluster 1
335,Bir Garip Yolcu (Yalan Dünya),Pop,0.00448,0.621,0.76,2.36e-05,0.141,-6.497000000000001,0.0372,141.976,0.517,Cluster 3
336,Söylesem Ayıp Olur,Pop,0.256,0.705,0.92,4.11e-06,0.174,-3.382,0.104,130.048,0.608,Cluster 1
337,Yaz Günü,Pop,0.00393,0.805,0.5920000000000001,0.0,0.0684,-8.806000000000003,0.0819,105.979,0.6729999999999999,Cluster 2
338,Özüme Döndüm,Pop,0.0006389999999999999,0.731,0.713,8.66e-06,0.231,-9.37,0.0354,128.01,0.648,Cluster 1
339,Hiç Vaktim Yok,Pop,0.179,0.665,0.893,0.0,0.166,-4.897,0.0826,95.982,0.569,Cluster 2
340,Tatil,Pop,0.202,0.6890000000000001,0.8109999999999999,0.0,0.126,-4.117,0.117,173.915,0.921,Cluster 3
341,Bangır Bangır,Pop,0.00701,0.85,0.872,0.0,0.304,-4.863,0.0963,101.987,0.715,Cluster 2
342,İkinci Hal - Barış Özesener Versiyon,Pop,0.767,0.5760000000000001,0.7509999999999999,0.0,0.349,-4.874,0.218,174.18200000000004,0.738,Cluster 3
343,Katilimiz Olursun,Pop,0.0764,0.792,0.816,0.0,0.277,-4.671,0.15,128.025,0.8759999999999999,Cluster 1
344,Gelsen de Anlatsam,Pop,0.515,0.64,0.7120000000000001,0.0,0.433,-5.15,0.0559,137.862,0.512,Cluster 1
345,Naber?,Pop,0.116,0.7879999999999999,0.662,0.0,0.0734,-8.508,0.0486,109.993,0.8340000000000001,Cluster 2
346,Topsuz Tüfeksiz,Pop,0.0119,0.7240000000000001,0.758,1.27e-05,0.316,-6.734,0.0429,129.017,0.83,Cluster 1
347,Derine,Pop,0.0166,0.715,0.851,0.000536,0.0997,-6.22,0.0279,124.988,0.757,Cluster 1
348,Bugün Adım Leyla,Pop,0.341,0.6659999999999999,0.69,1.7899999999999998e-05,0.0976,-5.751,0.0812,155.918,0.524,Cluster 3
349,Çalkala,Pop,0.00254,0.815,0.769,0.00104,0.0895,-8.839,0.116,101.036,0.613,Cluster 2
350,Yani,Pop,0.0114,0.687,0.8059999999999999,0.00411,0.321,-6.214,0.0649,94.999,0.853,Cluster 2
351,Unuttun mu Beni?,Pop,0.0957,0.754,0.7829999999999999,1.16e-05,0.2,-6.3870000000000005,0.0422,120.02,0.669,Cluster 1
352,Taş,Pop,0.203,0.6559999999999999,0.648,1.89e-05,0.0596,-7.044,0.0278,133.97,0.459,Cluster 1
353,Rekor,Pop,0.00131,0.738,0.875,7.06e-05,0.32299999999999995,-5.698,0.0773,125.968,0.841,Cluster 1
354,Aşk Gitti Bizden,Pop,0.0369,0.708,0.873,0.0,0.0805,-5.5470000000000015,0.0638,128.001,0.715,Cluster 1
355,Kutsal Toprak,Pop,0.474,0.797,0.8079999999999999,4.42e-06,0.155,-5.125,0.0811,118.002,0.524,Cluster 1
356,Ders Olsun,Pop,0.0793,0.642,0.892,0.0,0.18600000000000005,-4.011,0.0537,127.989,0.588,Cluster 1
357,Seyre Dursun Aşk,Pop,0.0334,0.647,0.804,6.99e-05,0.0522,-4.949,0.05,129.997,0.53,Cluster 1
358,Pırlanta,Pop,0.00215,0.728,0.871,2.93e-06,0.35200000000000004,-7.5870000000000015,0.0881,130.042,0.693,Cluster 1
359,Nerden Bilecekmiş,Pop,0.000642,0.711,0.964,0.00101,0.174,-3.975,0.0968,128.049,0.963,Cluster 1
360,Pas,Pop,0.403,0.652,0.8440000000000001,1.35e-05,0.0815,-5.31,0.0854,125.021,0.6579999999999999,Cluster 1
361,Hayat İki Bilet,Pop,0.068,0.82,0.711,0.0008210000000000001,0.0835,-6.488,0.0489,120.003,0.938,Cluster 1
362,Konuş Yüzüme,Pop,0.00461,0.6970000000000001,0.7979999999999999,0.00181,0.345,-6.9289999999999985,0.0358,124.993,0.762,Cluster 1
363,Tuzlu Su Akustik,Pop,0.268,0.737,0.8190000000000001,0.00028700000000000004,0.0725,-6.246,0.0424,94.001,0.846,Cluster 2
364,İstersen,Pop,0.0499,0.778,0.6709999999999999,0.0,0.124,-6.495,0.0439,121.94,0.687,Cluster 1
365,Allah'a Emanet Ol - Gökhan Süer Remix,Pop,0.00182,0.6679999999999999,0.8290000000000001,3.6e-05,0.316,-7.712999999999999,0.0455,128.01,0.7090000000000001,Cluster 1
366,Tavsiye,Pop,0.0291,0.733,0.894,0.0,0.355,-4.507,0.0708,102.022,0.667,Cluster 2
367,Topsuz Tüfeksiz - Digihead Remix,Pop,0.0057,0.628,0.89,0.000721,0.122,-8.471,0.0422,129.017,0.459,Cluster 1
368,Namus,Pop,0.00624,0.773,0.631,4.58e-05,0.0394,-7.1110000000000015,0.0802,94.002,0.552,Cluster 2
369,Kırk Yılda Bir Gibisin,Pop,0.007559999999999998,0.768,0.911,5.460000000000001e-05,0.234,-1.855,0.0753,128.02700000000002,0.935,Cluster 1
370,Dağınık Yatak,Pop,0.41,0.5489999999999999,0.7070000000000001,0.0,0.257,-5.811,0.362,181.971,0.479,Cluster 3
371,Aşkperest,Pop,0.00978,0.74,0.903,1.1e-06,0.424,-5.3660000000000005,0.0641,102.022,0.653,Cluster 2
372,Helal Ettim - DJ Eyüp Remix,Pop,0.00195,0.7140000000000001,0.7929999999999999,0.000226,0.133,-7.532999999999999,0.115,126.959,0.448,Cluster 1
373,Bir Fırt Çek,Pop,0.00102,0.738,0.8859999999999999,0.0,0.104,-4.173,0.0466,128.035,0.698,Cluster 1
374,Bu Kalp Durmaz,Pop,0.0021,0.731,0.91,1.4300000000000004e-05,0.272,-4.937,0.0643,100.011,0.804,Cluster 2
375,Kınalı Bebek,Pop,0.00213,0.579,0.947,1.85e-06,0.133,-2.3280000000000003,0.0398,128.02700000000002,0.639,Cluster 1
376,Aman Aman,Pop,0.0367,0.8,0.775,4.41e-05,0.2,-5.676,0.0952,127.967,0.588,Cluster 1
377,Sen Sevda Mısın,Pop,0.528,0.452,0.599,0.0,0.222,-6.903,0.0731,165.958,0.468,Cluster 3
378,Yalan Olur,Pop,0.244,0.514,0.611,0.0,0.307,-6.7189999999999985,0.0435,81.99799999999998,0.366,Cluster 4
379,Birkaç Beden Önce,Pop,0.42,0.405,0.794,1.36e-06,0.147,-6.09,0.0847,83.397,0.728,Cluster 4
380,Afortunadamente No Eres Tu,Pop,0.0394,0.703,0.8029999999999999,0.0,0.0756,-8.401,0.0349,131.00799999999998,0.8340000000000001,Cluster 1
381,Se Desintegra el Amor,Pop,0.154,0.652,0.491,1.8100000000000006e-05,0.0931,-10.79,0.0284,129.92700000000002,0.278,Cluster 1
382,Suerte,Pop,0.006379999999999999,0.568,0.772,0.0,0.267,-4.924,0.0342,164.15400000000002,0.652,Cluster 3
383,Enloquéceme,Pop,0.0893,0.8059999999999999,0.92,5.18e-06,0.316,-3.059,0.124,106.971,0.7979999999999999,Cluster 2
384,Shabadabada,Pop,0.17800000000000002,0.757,0.906,0.000154,0.09,-3.064,0.151,87.949,0.789,Cluster 4
385,Aum Aum,Pop,0.0184,0.7659999999999999,0.769,2.49e-05,0.111,-5.197,0.0353,133.99,0.975,Cluster 1
386,Love Colada - Versión en Español,Pop,0.136,0.568,0.883,0.0,0.0884,-5.643,0.225,186.406,0.857,Cluster 3
387,"Te Quiero Tanto, Tanto - (En Vivo)",Pop,0.33,0.3670000000000001,0.418,0.0,0.976,-10.300999999999998,0.0321,76.72800000000002,0.282,Cluster 4
388,Tocando Fondo,Pop,0.102,0.613,0.513,0.0,0.109,-5.641,0.0301,131.78,0.31,Cluster 1
389,No Me Quiero Enamorar,Pop,0.53,0.309,0.407,0.0,0.201,-6.476,0.0318,139.901,0.232,Cluster 1
390,Se Te Olvido,Pop,0.184,0.7809999999999999,0.498,0.0,0.103,-6.17,0.0273,113.981,0.34600000000000003,Cluster 1
391,Odio Amarte,Pop,0.195,0.732,0.64,0.0,0.191,-8.11,0.0505,117.997,0.7859999999999999,Cluster 1
392,Rosa Pastel,Pop,0.0186,0.81,0.612,0.00875,0.43,-7.0539999999999985,0.0311,127.994,0.629,Cluster 1
393,Baila Mi Corazón,Pop,0.0132,0.624,0.7240000000000001,0.0698,0.126,-4.458,0.0269,132.047,0.335,Cluster 1
394,Me Pregunto,Pop,0.0142,0.774,0.878,0.0828,0.0659,-6.996,0.0335,125.007,0.972,Cluster 1
395,Por Ti,Pop,0.0016600000000000002,0.6609999999999999,0.628,0.00933,0.115,-7.182,0.0284,137.971,0.454,Cluster 1
396,Niño,Pop,0.0031100000000000004,0.611,0.777,0.063,0.0834,-6.318,0.0281,150.024,0.544,Cluster 3
397,Toma Mi Mano,Pop,0.904,0.325,0.0772,3.39e-05,0.381,-11.755999999999998,0.04,202.88,0.434,Cluster 3
398,Creo en Ti,Pop,0.8690000000000001,0.588,0.268,0.0,0.149,-9.639,0.0261,85.978,0.435,Cluster 4
399,Me Duele Amarte,Pop,0.401,0.62,0.591,0.0,0.138,-7.085,0.0304,148.06,0.591,Cluster 3
400,Tu Mirada,Pop,0.00302,0.7190000000000001,0.6970000000000001,0.00122,0.108,-8.791,0.0292,126.999,0.69,Cluster 1
401,Inolvidable,Pop,0.0073799999999999985,0.649,0.777,3.43e-05,0.115,-3.5460000000000003,0.0397,123.003,0.667,Cluster 1
402,Déjate Llevar,Pop,0.00454,0.726,0.838,1.55e-06,0.0754,-5.088,0.0583,135.013,0.523,Cluster 1
403,Sognare,Pop,0.0105,0.565,0.7390000000000001,2.86e-06,0.17600000000000002,-4.012,0.0283,99.978,0.703,Cluster 2
404,Narcisista Por Excelencia,Pop,0.00017,0.379,0.897,0.00122,0.129,-5.869,0.12,163.899,0.459,Cluster 3
405,Procedimientos Para Llegar A Un Común Acuerdo,Pop,0.00113,0.343,0.904,1.73e-06,0.234,-4.788,0.0776,159.972,0.574,Cluster 3
406,Los Malaventurados No Lloran,Pop,0.00695,0.478,0.908,5.920000000000001e-05,0.285,-6.471,0.117,172.08,0.755,Cluster 3
407,Labios Rotos,Pop,0.0704,0.578,0.769,0.005220000000000001,0.703,-7.127000000000002,0.0312,109.065,0.258,Cluster 2
408,Nada - feat. Enrique Bunbury,Pop,0.136,0.612,0.8009999999999999,0.0412,0.177,-5.968,0.0267,132.993,0.536,Cluster 1
409,Soñé,Pop,0.151,0.623,0.478,0.0295,0.7170000000000001,-7.279,0.0286,82.993,0.436,Cluster 4
410,Love,Pop,0.218,0.693,0.498,0.000976,0.0751,-8.71,0.0325,79.005,0.722,Cluster 4
411,Veneno,Pop,0.0912,0.465,0.846,0.00255,0.328,-7.527,0.0331,144.054,0.42,Cluster 3
412,Peace & Love,Pop,0.0647,0.477,0.7959999999999999,0.0,0.375,-7.957999999999998,0.0487,140.054,0.5539999999999999,Cluster 1
413,Nada,Pop,0.155,0.541,0.78,0.0801,0.119,-6.348,0.0262,133.516,0.464,Cluster 1
414,Vía Láctea - Feat. Dorian,Pop,0.0242,0.546,0.72,0.00958,0.104,-5.771,0.035,150.995,0.597,Cluster 3
415,Mientes,Pop,0.0824,0.331,0.5920000000000001,0.0,0.109,-6.127000000000002,0.0371,170.43599999999995,0.312,Cluster 3
